2026/07/12 22:16:20.073, 3, 299.95, 99, 30
2026/07/12 22:16:20.574, 0, 257.86, 99, 30
2026/07/12 22:16:20.574, 1, 299.93, 100, 22
2026/07/12 22:16:20.574, 2, 247.53, 99, 26
2026/07/12 22:16:20.574, 3, 299.95, 99, 30
2026/07/12 22:16:21.074, 0, 258.98, 99, 30
2026/07/12 22:16:21.074, 1, 300.27, 100, 21
2026/07/12 22:16:21.074, 2, 247.53, 99, 26
2026/07/12 22:16:21.074, 3, 300.11, 98, 30
2026/07/12 22:16:21.574, 0, 258.90, 97, 31
2026/07/12 22:16:21.574, 1, 300.34, 100, 21
2026/07/12 22:16:21.574, 2, 251.99, 99, 26
2026/07/12 22:16:21.574, 3, 300.02, 98, 29
2026/07/12 22:16:22.074, 0, 259.54, 99, 29
2026/07/12 22:16:22.074, 1, 300.14, 99, 21
2026/07/12 22:16:22.074, 2, 249.15, 99, 25
2026/07/12 22:16:22.074, 3, 300.01, 99, 30
2026/07/12 22:16:22.574, 0, 260.23, 100, 30
2026/07/12 22:16:22.574, 1, 300.26, 100, 21
2026/07/12 22:16:22.574, 2, 251.00, 99, 26
2026/07/12 22:16:22.574, 3, 299.80, 98, 29
2026/07/12 22:16:23.074, 0, 260.23, 100, 30
2026/07/12 22:16:23.074, 1, 300.26, 100, 21
2026/07/12 22:16:23.074, 2, 251.00, 99, 26
2026/07/12 22:16:23.074, 3, 299.80, 98, 29
2026/07/12 22:16:23.574, 0, 260.09, 99, 29
2026/07/12 22:16:23.574, 1, 299.98, 99, 21
2026/07/12 22:16:23.574, 2, 249.19, 99, 26
2026/07/12 22:16:23.574, 3, 300.62, 98, 29
2026/07/12 22:16:24.074, 0, 261.24, 99, 30
2026/07/12 22:16:24.074, 1, 299.98, 100, 21
2026/07/12 22:16:24.074, 2, 250.56, 98, 26
2026/07/12 22:16:24.074, 3, 299.79, 98, 29
2026/07/12 22:16:24.575, 0, 260.95, 97, 30
2026/07/12 22:16:24.575, 1, 300.28, 99, 21
2026/07/12 22:16:24.575, 2, 253.07, 99, 27
2026/07/12 22:16:24.575, 3, 299.96, 98, 29
2026/07/12 22:16:25.075, 0, 261.21, 99, 29
2026/07/12 22:16:25.075, 1, 299.25, 99, 20
2026/07/12 22:16:25.075, 2, 249.99, 99, 26
2026/07/12 22:16:25.075, 3, 300.07, 99, 29
2026/07/12 22:16:25.575, 0, 261.21, 99, 29
2026/07/12 22:16:25.575, 1, 299.25, 99, 20
2026/07/12 22:16:25.575, 2, 249.99, 99, 26
2026/07/12 22:16:25.575, 3, 300.07, 99, 29
2026/07/12 22:16:26.075, 0, 262.43, 97, 30
2026/07/12 22:16:26.075, 1, 300.74, 100, 22
2026/07/12 22:16:26.075, 2, 253.76, 100, 27
2026/07/12 22:16:26.075, 3, 300.13, 98, 29
2026/07/12 22:16:26.575, 0, 262.83, 99, 29
2026/07/12 22:16:26.575, 1, 300.10, 99, 21
2026/07/12 22:16:26.575, 2, 252.17, 99, 25
2026/07/12 22:16:26.575, 3, 300.04, 98, 29
2026/07/12 22:16:27.075, 0, 263.44, 99, 30
2026/07/12 22:16:27.075, 1, 299.67, 99, 21
2026/07/12 22:16:27.075, 2, 252.54, 99, 26
2026/07/12 22:16:27.075, 3, 299.65, 99, 30
2026/07/12 22:16:27.575, 0, 263.44, 99, 30
2026/07/12 22:16:27.575, 1, 300.08, 98, 21
2026/07/12 22:16:27.575, 2, 254.90, 99, 27
2026/07/12 22:16:27.575, 3, 299.83, 96, 29
2026/07/12 22:16:28.075, 0, 263.49, 99, 29
2026/07/12 22:16:28.075, 1, 300.08, 98, 21
2026/07/12 22:16:28.075, 2, 254.90, 99, 27
2026/07/12 22:16:28.075, 3, 299.83, 96, 29
2026/07/12 22:16:28.576, 0, 262.57, 100, 31
2026/07/12 22:16:28.576, 1, 299.64, 99, 21
2026/07/12 22:16:28.576, 2, 251.82, 99, 27
2026/07/12 22:16:28.576, 3, 300.04, 97, 29
2026/07/12 22:16:29.076, 0, 262.49, 97, 30
2026/07/12 22:16:29.076, 1, 300.28, 99, 21
2026/07/12 22:16:29.076, 2, 252.89, 98, 26
2026/07/12 22:16:29.076, 3, 299.40, 97, 28
2026/07/12 22:16:29.576, 0, 264.39, 99, 30
2026/07/12 22:16:29.576, 1, 299.56, 99, 20
2026/07/12 22:16:29.576, 2, 249.77, 99, 25
2026/07/12 22:16:29.576, 3, 300.04, 99, 29
2026/07/12 22:16:30.076, 0, 264.39, 99, 30
2026/07/12 22:16:30.076, 1, 299.73, 99, 21
2026/07/12 22:16:30.076, 2, 250.31, 99, 25
2026/07/12 22:16:30.076, 3, 299.76, 98, 29
2026/07/12 22:16:30.576, 0, 264.25, 97, 30
2026/07/12 22:16:30.576, 1, 299.73, 99, 21
2026/07/12 22:16:30.576, 2, 250.31, 99, 25
2026/07/12 22:16:30.576, 3, 299.76, 98, 29
2026/07/12 22:16:31.076, 0, 264.14, 99, 29
2026/07/12 22:16:31.076, 1, 300.38, 99, 21
2026/07/12 22:16:31.076, 2, 252.52, 100, 25
2026/07/12 22:16:31.076, 3, 300.33, 99, 29
2026/07/12 22:16:31.576, 0, 265.67, 99, 30
2026/07/12 22:16:31.576, 1, 300.11, 98, 21
2026/07/12 22:16:31.576, 2, 253.20, 99, 26
2026/07/12 22:16:31.576, 3, 299.80, 98, 29
2026/07/12 22:16:32.076, 0, 265.73, 97, 31
2026/07/12 22:16:32.076, 1, 299.92, 99, 21
2026/07/12 22:16:32.076, 2, 255.65, 100, 26
2026/07/12 22:16:32.076, 3, 299.75, 99, 29
2026/07/12 22:16:32.577, 0, 265.73, 97, 31
2026/07/12 22:16:32.577, 1, 299.86, 99, 21
2026/07/12 22:16:32.577, 2, 252.95, 99, 25
2026/07/12 22:16:32.577, 3, 300.41, 99, 30
2026/07/12 22:16:33.077, 0, 265.15, 99, 30
2026/07/12 22:16:33.077, 1, 299.86, 99, 21
2026/07/12 22:16:33.077, 2, 252.95, 99, 25
2026/07/12 22:16:33.077, 3, 300.41, 99, 30
2026/07/12 22:16:33.577, 0, 266.20, 97, 31
2026/07/12 22:16:33.577, 1, 300.20, 99, 22
2026/07/12 22:16:33.577, 2, 256.14, 100, 26
2026/07/12 22:16:33.577, 3, 300.18, 99, 29
2026/07/12 22:16:34.077, 0, 265.44, 99, 28
2026/07/12 22:16:34.077, 1, 300.10, 100, 21
2026/07/12 22:16:34.077, 2, 253.34, 100, 25
2026/07/12 22:16:34.077, 3, 300.07, 98, 29
2026/07/12 22:16:34.577, 0, 265.24, 100, 31
2026/07/12 22:16:34.577, 1, 300.15, 99, 21
2026/07/12 22:16:34.577, 2, 253.91, 99, 26
2026/07/12 22:16:34.577, 3, 299.80, 98, 29
2026/07/12 22:16:35.077, 0, 265.24, 100, 31
2026/07/12 22:16:35.077, 1, 300.16, 100, 21
2026/07/12 22:16:35.077, 2, 256.12, 100, 27
2026/07/12 22:16:35.077, 3, 299.80, 98, 29
2026/07/12 22:16:35.577, 0, 267.12, 99, 29
2026/07/12 22:16:35.577, 1, 300.16, 100, 21
2026/07/12 22:16:35.577, 2, 256.12, 100, 27
2026/07/12 22:16:35.577, 3, 300.26, 99, 29
2026/07/12 22:16:36.077, 0, 266.34, 99, 29
2026/07/12 22:16:36.078, 1, 300.16, 100, 22
2026/07/12 22:16:36.078, 2, 254.41, 100, 26
2026/07/12 22:16:36.078, 3, 300.15, 98, 29
2026/07/12 22:16:36.578, 0, 267.46, 99, 30
2026/07/12 22:16:36.578, 1, 300.20, 99, 22
2026/07/12 22:16:36.578, 2, 256.68, 99, 26
2026/07/12 22:16:36.578, 3, 300.07, 99, 30
2026/07/12 22:16:37.078, 0, 266.70, 100, 30
2026/07/12 22:16:37.078, 1, 299.38, 99, 20
2026/07/12 22:16:37.078, 2, 254.85, 99, 26
2026/07/12 22:16:37.078, 3, 299.75, 99, 29
2026/07/12 22:16:37.578, 0, 266.70, 100, 30
2026/07/12 22:16:37.578, 1, 299.38, 99, 20
2026/07/12 22:16:37.578, 2, 255.83, 100, 26
2026/07/12 22:16:37.578, 3, 299.75, 99, 29
2026/07/12 22:16:38.078, 0, 267.58, 99, 30
2026/07/12 22:16:38.078, 1, 300.40, 100, 21
2026/07/12 22:16:38.078, 2, 255.83, 100, 26
2026/07/12 22:16:38.078, 3, 300.06, 99, 30
2026/07/12 22:16:38.578, 0, 266.40, 99, 29
2026/07/12 22:16:38.578, 1, 299.44, 100, 20
2026/07/12 22:16:38.578, 2, 253.66, 99, 26
2026/07/12 22:16:38.578, 3, 300.19, 99, 29
2026/07/12 22:16:39.078, 0, 266.23, 99, 30
2026/07/12 22:16:39.078, 1, 299.64, 100, 21
2026/07/12 22:16:39.078, 2, 254.85, 100, 26
2026/07/12 22:16:39.078, 3, 300.14, 97, 30
2026/07/12 22:16:39.578, 0, 267.32, 100, 29
2026/07/12 22:16:39.578, 1, 300.42, 100, 22
2026/07/12 22:16:39.578, 2, 257.01, 100, 26
2026/07/12 22:16:39.578, 3, 299.65, 98, 29
2026/07/12 22:16:40.078, 0, 267.32, 100, 29
2026/07/12 22:16:40.079, 1, 300.42, 100, 22
2026/07/12 22:16:40.079, 2, 257.01, 100, 26
2026/07/12 22:16:40.079, 3, 299.65, 98, 29
2026/07/12 22:16:40.579, 0, 268.09, 100, 30
2026/07/12 22:16:40.579, 1, 299.92, 100, 21
2026/07/12 22:16:40.579, 2, 255.27, 100, 26
2026/07/12 22:16:40.579, 3, 300.03, 99, 30
2026/07/12 22:16:41.079, 0, 269.23, 100, 29
2026/07/12 22:16:41.079, 1, 300.57, 99, 22
2026/07/12 22:16:41.079, 2, 257.34, 100, 27
2026/07/12 22:16:41.079, 3, 300.24, 98, 29
2026/07/12 22:16:41.579, 0, 268.40, 100, 29
2026/07/12 22:16:41.579, 1, 299.60, 100, 20
2026/07/12 22:16:41.579, 2, 254.95, 99, 27
2026/07/12 22:16:41.579, 3, 300.27, 98, 30
2026/07/12 22:16:42.079, 0, 268.44, 100, 30
2026/07/12 22:16:42.079, 1, 299.77, 100, 21
2026/07/12 22:16:42.079, 2, 255.73, 99, 25
2026/07/12 22:16:42.079, 3, 299.96, 99, 30
2026/07/12 22:16:42.579, 0, 268.44, 100, 30
2026/07/12 22:16:42.579, 1, 299.77, 100, 21
2026/07/12 22:16:42.579, 2, 255.73, 99, 25
2026/07/12 22:16:42.579, 3, 299.96, 99, 30
2026/07/12 22:16:43.079, 0, 268.39, 100, 30
2026/07/12 22:16:43.079, 1, 300.07, 98, 21
2026/07/12 22:16:43.079, 2, 255.51, 99, 27
2026/07/12 22:16:43.079, 3, 299.80, 98, 29
2026/07/12 22:16:43.579, 0, 268.26, 100, 30
2026/07/12 22:16:43.579, 1, 300.27, 97, 21
2026/07/12 22:16:43.579, 2, 255.66, 99, 25
2026/07/12 22:16:43.579, 3, 300.00, 99, 29
2026/07/12 22:16:44.079, 0, 269.89, 100, 29
2026/07/12 22:16:44.079, 1, 299.95, 100, 22
2026/07/12 22:16:44.079, 2, 258.41, 100, 26
2026/07/12 22:16:44.079, 3, 300.00, 99, 29
2026/07/12 22:16:44.580, 0, 269.89, 100, 29
2026/07/12 22:16:44.580, 1, 299.71, 100, 21
2026/07/12 22:16:44.580, 2, 255.96, 99, 27
2026/07/12 22:16:44.580, 3, 299.68, 99, 28
2026/07/12 22:16:45.080, 0, 268.71, 100, 30
2026/07/12 22:16:45.080, 1, 299.71, 100, 21
2026/07/12 22:16:45.080, 2, 255.96, 99, 27
2026/07/12 22:16:45.080, 3, 299.68, 99, 28
2026/07/12 22:16:45.580, 0, 270.36, 99, 29
2026/07/12 22:16:45.580, 1, 300.30, 100, 21
2026/07/12 22:16:45.580, 2, 257.71, 100, 25
2026/07/12 22:16:45.580, 3, 300.25, 99, 29
2026/07/12 22:16:46.080, 0, 269.37, 99, 30
2026/07/12 22:16:46.080, 1, 299.78, 100, 21
2026/07/12 22:16:46.080, 2, 255.86, 99, 25
2026/07/12 22:16:46.080, 3, 299.89, 97, 29
2026/07/12 22:16:46.580, 0, 268.88, 99, 30
2026/07/12 22:16:46.580, 1, 299.44, 100, 21
2026/07/12 22:16:46.580, 2, 255.76, 99, 25
2026/07/12 22:16:46.580, 3, 300.03, 99, 30
2026/07/12 22:16:47.080, 0, 268.88, 99, 30
2026/07/12 22:16:47.080, 1, 301.68, 100, 21
2026/07/12 22:16:47.080, 2, 256.64, 100, 26
2026/07/12 22:16:47.080, 3, 300.03, 99, 30
2026/07/12 22:16:47.580, 0, 270.05, 100, 30
2026/07/12 22:16:47.580, 1, 301.68, 100, 21
2026/07/12 22:16:47.580, 2, 256.64, 100, 26
2026/07/12 22:16:47.580, 3, 300.05, 99, 29
2026/07/12 22:16:48.080, 0, 269.77, 100, 30
2026/07/12 22:16:48.080, 1, 299.49, 98, 20
2026/07/12 22:16:48.080, 2, 257.58, 99, 24
2026/07/12 22:16:48.080, 3, 300.41, 99, 30
2026/07/12 22:16:48.581, 0, 271.64, 100, 30
2026/07/12 22:16:48.581, 1, 301.42, 99, 22
2026/07/12 22:16:48.581, 2, 256.94, 99, 26
2026/07/12 22:16:48.581, 3, 300.64, 100, 30
2026/07/12 22:16:49.081, 0, 270.99, 100, 30
2026/07/12 22:16:49.081, 1, 299.92, 99, 21
2026/07/12 22:16:49.081, 2, 255.97, 98, 25
2026/07/12 22:16:49.081, 3, 299.48, 99, 29
2026/07/12 22:16:49.581, 0, 270.99, 100, 30
2026/07/12 22:16:49.581, 1, 299.92, 99, 21
2026/07/12 22:16:49.581, 2, 257.52, 99, 25
2026/07/12 22:16:49.581, 3, 299.48, 99, 29
2026/07/12 22:16:50.081, 0, 272.39, 100, 30
2026/07/12 22:16:50.081, 1, 300.95, 99, 21
2026/07/12 22:16:50.081, 2, 257.52, 99, 25
2026/07/12 22:16:50.081, 3, 300.34, 99, 30
2026/07/12 22:16:50.581, 0, 271.08, 98, 29
2026/07/12 22:16:50.581, 1, 299.08, 99, 20
2026/07/12 22:16:50.581, 2, 257.82, 97, 25
2026/07/12 22:16:50.581, 3, 299.44, 98, 29
2026/07/12 22:16:51.081, 0, 270.35, 99, 31
2026/07/12 22:16:51.081, 1, 299.02, 99, 20
2026/07/12 22:16:51.081, 2, 257.43, 99, 24
2026/07/12 22:16:51.081, 3, 299.73, 97, 29
2026/07/12 22:16:51.581, 0, 271.81, 100, 30
2026/07/12 22:16:51.581, 1, 301.01, 99, 21
2026/07/12 22:16:51.581, 2, 257.03, 100, 26
2026/07/12 22:16:51.581, 3, 301.02, 99, 29
2026/07/12 22:16:52.081, 0, 271.81, 100, 30
2026/07/12 22:16:52.081, 1, 301.01, 99, 21
2026/07/12 22:16:52.081, 2, 257.03, 100, 26
2026/07/12 22:16:52.081, 3, 301.02, 99, 29
2026/07/12 22:16:52.581, 0, 270.16, 98, 30
2026/07/12 22:16:52.582, 1, 300.10, 99, 20
2026/07/12 22:16:52.582, 2, 257.51, 99, 25
2026/07/12 22:16:52.582, 3, 300.05, 99, 29
2026/07/12 22:16:53.082, 0, 271.81, 100, 31
2026/07/12 22:16:53.082, 1, 299.96, 99, 21
2026/07/12 22:16:53.082, 2, 257.09, 100, 26
2026/07/12 22:16:53.082, 3, 300.23, 100, 30
2026/07/12 22:16:53.582, 0, 270.39, 99, 29
2026/07/12 22:16:53.582, 1, 298.94, 97, 20
2026/07/12 22:16:53.582, 2, 258.68, 100, 26
2026/07/12 22:16:53.582, 3, 299.24, 100, 28
2026/07/12 22:16:54.082, 0, 271.80, 100, 30
2026/07/12 22:16:54.082, 1, 299.72, 99, 20
2026/07/12 22:16:54.082, 2, 257.65, 100, 26
2026/07/12 22:16:54.082, 3, 300.35, 99, 29
2026/07/12 22:16:54.582, 0, 271.80, 100, 30
2026/07/12 22:16:54.582, 1, 299.72, 99, 20
2026/07/12 22:16:54.582, 2, 257.65, 100, 26
2026/07/12 22:16:54.582, 3, 300.35, 99, 29
2026/07/12 22:16:55.082, 0, 272.00, 100, 30
2026/07/12 22:16:55.082, 1, 300.22, 98, 22
2026/07/12 22:16:55.082, 2, 259.39, 100, 25
2026/07/12 22:16:55.082, 3, 298.79, 98, 27
2026/07/12 22:16:55.582, 0, 271.80, 100, 30
2026/07/12 22:16:55.582, 1, 300.23, 100, 20
2026/07/12 22:16:55.582, 2, 258.03, 100, 26
2026/07/12 22:16:55.582, 3, 299.78, 98, 27
2026/07/12 22:16:56.082, 0, 274.51, 97, 30
2026/07/12 22:16:56.082, 1, 299.91, 100, 21
2026/07/12 22:16:56.082, 2, 257.88, 100, 26
2026/07/12 22:16:56.082, 3, 300.08, 99, 29
2026/07/12 22:16:56.582, 0, 274.51, 97, 30
2026/07/12 22:16:56.583, 1, 299.82, 100, 21
2026/07/12 22:16:56.583, 2, 259.20, 99, 25
2026/07/12 22:16:56.583, 3, 298.65, 97, 27
2026/07/12 22:16:57.083, 0, 272.42, 100, 29
2026/07/12 22:16:57.083, 1, 299.82, 100, 21
2026/07/12 22:16:57.083, 2, 259.20, 99, 25
2026/07/12 22:16:57.083, 3, 298.65, 97, 27
2026/07/12 22:16:57.583, 0, 274.97, 99, 30
2026/07/12 22:16:57.583, 1, 299.49, 99, 20
2026/07/12 22:16:57.583, 2, 258.11, 100, 25
2026/07/12 22:16:57.583, 3, 301.69, 99, 29
2026/07/12 22:16:58.083, 0, 272.80, 100, 29
2026/07/12 22:16:58.083, 1, 300.02, 100, 20
2026/07/12 22:16:58.083, 2, 258.80, 98, 25
2026/07/12 22:16:58.083, 3, 299.32, 95, 29
2026/07/12 22:16:58.583, 0, 272.44, 100, 30
2026/07/12 22:16:58.583, 1, 300.26, 99, 21
2026/07/12 22:16:58.583, 2, 256.16, 99, 25
2026/07/12 22:16:58.583, 3, 300.37, 98, 29
2026/07/12 22:16:59.083, 0, 272.44, 100, 30
2026/07/12 22:16:59.083, 1, 300.24, 100, 21
2026/07/12 22:16:59.083, 2, 256.65, 100, 26
2026/07/12 22:16:59.083, 3, 300.02, 99, 29
2026/07/12 22:16:59.583, 0, 273.01, 95, 28
2026/07/12 22:16:59.583, 1, 300.24, 100, 21
2026/07/12 22:16:59.583, 2, 256.65, 100, 26
2026/07/12 22:16:59.583, 3, 300.02, 99, 29
2026/07/12 22:17:00.083, 0, 273.40, 100, 28
2026/07/12 22:17:00.083, 1, 299.36, 100, 21
